,Date,Bitcoin,Gold,rt_bitcoin,rt_gold,sigma_bitcoin,sigma_gold
666,2007/9/18,6724.04,1262.05,-0.004380486,0.005322965,0.87105062,0.091389436
667,2007/10/18,6510.791667,1254,-0.032228108,-0.006398941,0.870416361,0.09138117
668,2007/11/18,6377.363333,1251.4,-0.020706315,-0.002075518,0.87016607,0.091395299
669,2007/12/18,6403.18,1245.9,0.004040001,-0.004404764,0.869698562,0.091334968
670,7/13/18,6244.3575,1241.7,-0.025116486,-0.003376752,0.869048418,0.091305076
671,7/14/18,6241,1241.7,-0.00053783,0,0.868655731,0.091259054
672,7/15/18,6248.84,1241.7,0.001255421,0,0.868013152,0.091190944
673,7/16/18,6514.390833,1241.1,0.041617857,-0.000483325,0.86736855,0.091122986
674,7/17/18,6869.910833,1232.8,0.053137423,-0.006710078,0.867179396,0.091055469
675,7/18/18,7321.62,1224.5,0.063680488,-0.006755408,0.86730471,0.091077611
676,7/19/18,7396.401667,1217.55,0.010162006,-0.005691955,0.86778725,0.091100647
677,7/20/18,7428.045,1228.75,0.004269081,0.00915675,0.867158348,0.091096768
678,7/21/18,7334.99,1228.75,-0.012606653,0,0.866517785,0.091205321
679,7/22/18,7451.289167,1228.75,0.015731012,0,0.865960644,0.091137962
680,7/23/18,7689.884167,1224.95,0.031518661,-0.003097366,0.865368115,0.091070751
681,7/24/18,7715.1,1228.35,0.003273727,0.002771779,0.864972198,0.091021826
682,7/25/18,8251.165,1231.5,0.067174955,0.002561133,0.864336944,0.090971824
683,7/26/18,8187.324167,1228.25,-0.007767278,-0.002642547,0.864948885,0.090919515
684,7/27/18,7939.81,1223.95,-0.030697779,-0.003507058,0.864356658,0.090865888
685,7/28/18,8182.251667,1223.95,0.030078032,0,0.864090944,0.090822745
686,7/29/18,8206.341667,1223.95,0.002939852,0,0.86367404,0.090756357
687,7/30/18,8220.91,1223.8,0.001773679,-0.000122562,0.863044516,0.090690115
688,7/31/18,7916.800833,1220.95,-0.03769372,-0.002331528,0.86241737,0.09062399
689,2008/1/18,7570.869167,1219,-0.044679311,-0.001598394,0.86231821,0.090567943
690,2008/2/18,7607.7,1215.45,0.004853014,-0.002916472,0.86241012,0.090506525
691,2008/3/18,7394.499167,1216.3,-0.028424524,0.000699085,0.861785422,0.090456603
692,2008/4/18,7247.769167,1216.3,-0.020042648,0,0.861476119,0.0903924
693,2008/5/18,7011.28,1216.3,-0.03317344,0,0.861024107,0.090327
694,2008/6/18,6988.079167,1209.65,-0.003314559,-0.005482402,0.860814604,0.090261742
695,2008/7/18,6993.513333,1212.35,0.000777332,0.002229563,0.860208336,0.090254391
696,2008/8/18,6718.23,1209.55,-0.040158326,-0.002312235,0.859591489,0.090200541
697,2008/9/18,6396.7725,1214.35,-0.049031161,0.003960565,0.859553962,0.090145212
698,2008/10/18,6396.494667,1214.4,-4.34E-05,4.12E-05,0.859774006,0.090114012
699,2008/11/18,6138.96,1214.4,-0.041094785,0,0.859161379,0.0900494
700,2008/12/18,6311.131667,1214.4,0.027659659,0,0.859145829,0.089984902
701,8/13/18,6347.07,1200.35,0.005678284,-0.011636947,0.858712278,0.089920543
702,8/14/18,6252.13,1197,-0.015071083,-0.002794754,0.858101273,0.090121038
703,8/15/18,6362.676923,1182,0.017526983,-0.012610508,0.857592149,0.090070775
704,8/16/18,6342.629231,1180.4,-0.003155801,-0.001354555,0.857043348,0.090315533
705,8/17/18,6312.75,1178.4,-0.00472199,-0.001695778,0.856447048,0.090254095
706,8/18/18,6436.720833,1178.4,0.019447825,0,0.855858833,0.090194622
707,8/19/18,6404.063333,1178.4,-0.005086538,0,0.855331347,0.090130686
708,8/20/18,6486.58,1184.35,0.012802743,0.005036515,0.854747473,0.090066886
709,8/21/18,6401.246154,1190.95,-0.013242744,0.005557207,0.85417087,0.090056658
710,8/22/18,6575.229167,1196.65,0.026816749,0.004774678,0.853650763,0.090057517
711,8/23/18,6354.57,1192.35,-0.034135193,-0.003599836,0.853216002,0.090041797
712,8/24/18,6543.645714,1197.7,0.02932022,0.004476901,0.853037366,0.090001896
713,8/25/18,6719.429231,1197.7,0.026508756,0,0.852641936,0.089980658
714,8/26/18,6738.27,1197.7,0.0028,0,0.852205353,0.089917486
715,8/27/18,6719.266154,1197.7,-0.00282427,0,0.851608447,0.089854448
716,8/28/18,7000.04,1212.25,0.040936918,0.012075086,0.851024064,0.089791541
717,8/29/18,7078.19,1204.2,0.011102362,-0.006662691,0.850852876,0.090020923
718,8/30/18,6932.6625,1197.3,-0.020774287,-0.005746424,0.850277168,0.090041525
719,8/31/18,6981.946154,1202.45,0.007083758,0.00429212,0.849859227,0.090040149
720,2009/1/18,7018.78,1202.45,0.005261717,0,0.849272172,0.090015688
721,2009/2/18,7247.935385,1202.45,0.03212724,0,0.848683274,0.089953104
722,2009/3/18,7260.949231,1200.05,0.001793915,-0.001997919,0.848341103,0.08989065
723,2009/4/18,7265.08,1190.85,0.00056874,-0.007695885,0.847754175,0.089835039
724,2009/5/18,7113.069231,1196.7,-0.02114548,0.004900431,0.847170082,0.089883661
725,2009/6/18,6433.271667,1205.15,-0.100450607,0.007036272,0.846763877,0.089870832
726,2009/7/18,6501.19,1198.9,0.010502015,-0.005199571,0.849375231,0.089908355
727,2009/8/18,6366.1075,1198.9,-0.020997022,0,0.848805748,0.089895952
728,2009/9/18,6286.425833,1198.9,-0.012595536,0,0.848395209,0.089834055
729,2009/10/18,6240.98,1196.6,-0.007255458,-0.001920268,0.847885948,0.089772286
730,2009/11/18,6296.320833,1189.85,0.008828247,-0.005656953,0.8473363,0.089716735
731,2009/12/18,6273.1375,1195.6,-0.00368884,0.004820903,0.846765208,0.08971377
732,9/13/18,6326.04,1209.8,0.00839782,0.011806905,0.846199677,0.089699738
733,9/14/18,6499.0625,1201.95,0.026983488,-0.006509819,0.845629558,0.089912032
734,9/15/18,6518.655,1201.95,0.003010131,0,0.845219436,0.089928581
735,9/16/18,6522.39,1201.95,0.000572807,0,0.844643488,0.089867251
736,9/17/18,6400.600833,1201.9,-0.018849007,-4.16E-05,0.844070728,0.089806046
737,9/18/18,6296.631667,1200.2,-0.016377032,-0.001415428,0.843639745,0.089744948
738,9/19/18,6342.39,1203.3,0.007240835,0.002579573,0.8431792,0.089687099
739,9/20/18,6418.562667,1208.35,0.01193854,0.00418801,0.842612682,0.089640256
740,9/21/18,6669.990833,1198.7,0.038424277,-0.008018156,0.842065043,0.089614987
741,9/22/18,6756.12,1198.7,0.012830275,0,0.841859884,0.089672732
742,9/23/18,6710.445,1198.7,-0.006783493,0,0.841318735,0.089612156
743,9/24/18,6639.304167,1202.75,-0.010658104,0.003372965,0.840780826,0.089551703
744,9/25/18,6583.45,1201.9,-0.00844824,-0.000706964,0.840270915,0.089514649
745,9/26/18,6468.631667,1194.25,-0.017594327,-0.006385265,0.839745495,0.08945502
746,9/27/18,6535.476667,1185.4,0.010280688,-0.007438103,0.839307371,0.089468864
747,9/28/18,6686.08,1187.25,0.022782468,0.001559438,0.838759497,0.089509384
748,9/29/18,6550.474167,1187.25,-0.020490314,0,0.838310082,0.089454874
749,9/30/18,6593.135,1187.25,0.006491517,0,0.837912409,0.089395018
750,2010/1/18,6611.02,1189.35,0.002708997,0.001767231,0.837356124,0.089335282
751,2010/2/18,6562.641667,1204.7,-0.007344739,0.012823634,0.836797757,0.089282515
752,2010/3/18,6470.4025,1201.2,-0.014154898,-0.002909516,0.8362724,0.089538606
753,2010/4/18,6483.73,1203.45,0.002057645,0.001871375,0.835802863,0.089493477
754,2010/5/18,6568.549167,1203.8,0.012997019,0.000290788,0.835248018,0.089441448
755,2010/6/18,6581.486667,1203.8,0.001967676,0,0.834722267,0.089382365
756,2010/7/18,6573.62,1203.8,-0.001195987,0,0.834169673,0.089323103
757,2010/8/18,6618.567692,1186.95,0.006814316,-0.014096228,0.833623182,0.089263959
758,2010/9/18,6621.711667,1185.55,0.000474911,-0.00118019,0.833076344,0.089568297
759,2010/10/18,6626.85,1188.6,0.000775682,0.002569342,0.832528661,0.089511108
760,2010/11/18,6248.635833,1205.55,-0.058766405,0.01415975,0.831981624,0.08946573
761,2010/12/18,6260.530833,1219.75,0.001901806,0.011710025,0.832537826,0.089785296
762,10/13/18,6247,1219.75,-0.002163631,0,0.831991012,0.089984255
763,10/14/18,6299.399167,1219.75,0.00835291,0,0.83145267,0.089925135
764,10/15/18,6452.571667,1229.95,0.024024501,0.008327598,0.830915796,0.089866131
765,10/16/18,6599.17,1230.7,0.022465124,0.000609595,0.830498432,0.089937806
766,10/17/18,6596.276154,1229.05,-0.000438613,-0.0013416,0.83006355,0.089879842
767,10/18/18,6568.040769,1223,-0.004289691,-0.004934657,0.829525115,0.089823919
768,10/19/18,6509.61,1227.85,-0.008936033,0.003957816,0.828999746,0.089808073
769,10/20/18,6488.825833,1227.85,-0.003197952,0,0.828501146,0.089779664
770,10/21/18,6531.601667,1227.85,0.006570597,0,0.827973473,0.089721212
771,10/22/18,6504.78,1222.3,-0.0041149,-0.004530343,0.827439207,0.089662875
772,10/23/18,6481.426,1235.95,-0.003596743,0.011105575,0.82691711,0.089640448
773,10/24/18,6508.31,1230.55,0.004139274,-0.004378681,0.826393957,0.089810949
774,10/25/18,6489.77,1230.8,-0.002852731,0.000203141,0.825859597,0.089786164
775,10/26/18,6473.753333,1233.85,-0.002471037,0.002474998,0.825335811,0.08972823
776,10/27/18,6465.9175,1233.85,-0.001211133,0,0.824811782,0.089682221
777,10/28/18,6457.21,1233.85,-0.001347584,0,0.82428526,0.089624358
778,10/29/18,6382.668333,1230.8,-0.011611092,-0.002474998,0.823760079,0.089566607
779,10/30/18,6309.452857,1225.4,-0.011537282,-0.004397043,0.823291321,0.089519232
780,10/31/18,6301.61,1214.95,-0.001243806,-0.008564398,0.822822734,0.089495146
781,2011/1/18,6342.280833,1231.15,0.0064333,0.013245768,0.822300162,0.089566998
782,2011/2/18,6387.674167,1232.1,0.007131765,0.000771339,0.821776968,0.089830532
783,2011/3/18,6390.42,1232.1,0.000429772,0,0.821256282,0.089774347
784,2011/4/18,6391.873333,1232.1,0.000227398,0,0.820733524,0.089716943
785,2011/5/18,6436.965,1232.25,0.007029764,0.000121736,0.820212065,0.08965965
786,2011/6/18,6437.76,1231.6,0.000123498,-0.00052763,0.819694142,0.089602533
787,2011/7/18,6538.79,1229.95,0.01557148,-0.001340619,0.819174842,0.089545782
788,2011/8/18,6486.251667,1224.15,-0.008067324,-0.004726793,0.818699156,0.089491588
789,2011/9/18,6444.97,1211.4,-0.006384827,-0.01047001,0.818214053,0.089473075
790,2011/10/18,6399.033333,1211.4,-0.007153044,0,0.81772011,0.089608135
791,2011/11/18,6378.268333,1211.4,-0.003250298,0,0.817231279,0.089551354
792,2011/12/18,6408.53,1205.55,0.004733276,-0.004840821,0.816725372,0.089494681
793,11/13/18,6372.063333,1202.1,-0.005706584,-0.002865867,0.816210507,0.089477844
794,11/14/18,6176.155,1203.25,-0.031227422,0.000956202,0.815716786,0.089434745
795,11/15/18,5756.77,1211.85,-0.070319356,0.007121888,0.815531453,0.089380402
796,11/16/18,5596.1925,1222.4,-0.028290098,0.008668022,0.816524613,0.089417132
797,11/17/18,5558.243333,1222.4,-0.006804345,0,0.816282687,0.089497323
798,11/18/18,5572.44,1222.4,0.002550908,0,0.815796058,0.089441106
799,11/19/18,5303.9425,1221.6,-0.049382607,-0.000654665,0.815284758,0.089384995
800,11/20/18,4671.97,1223,-0.126869588,0.001145382,0.815534852,0.089329514
801,11/21/18,4491.98,1226.1,-0.03928724,0.002531544,0.819703255,0.089276338
802,11/22/18,4548.7975,1227.05,0.012569328,0.000774514,0.81967675,0.089232729
803,11/23/18,4309.3375,1223.65,-0.054078732,-0.002774719,0.819193891,0.089178347
804,11/24/18,4352.98,1223.65,0.010076488,0,0.819570053,0.089135371
805,11/25/18,3823.511667,1223.65,-0.129691383,0,0.819076488,0.089079869
806,11/26/18,3920.536667,1223.4,0.025059264,-0.000204328,0.823381115,0.089024471
807,11/27/18,3793.35,1221.2,-0.032979016,-0.001799886,0.823013096,0.088969179
808,11/28/18,4103.453846,1213.25,0.078579487,-0.006531273,0.822844378,0.088919052
809,11/29/18,4263.783333,1226.25,0.038327852,0.010658023,0.823932239,0.088936479
810,11/30/18,4278.77,1217.55,0.003508713,-0.007120089,0.823777297,0.089084326
811,2012/1/18,4116.7775,1217.55,-0.038594888,0,0.823268986,0.08911543
812,2012/2/18,4167.546667,1217.55,0.012256836,0,0.823219742,0.089060422
813,2012/3/18,4140.6,1230.3,-0.006486829,0.010417399,0.822739574,0.089005516
814,2012/4/18,3961.493333,1240.3,-0.044219646,0.008095244,0.822254675,0.089143352
815,2012/5/18,3858.349167,1235.9,-0.026381643,-0.003553836,0.822339696,0.089204869
816,2012/6/18,3744.98,1242.55,-0.029823139,0.00536627,0.822058447,0.089170973
817,2012/7/18,3405.643333,1243.3,-0.094982417,0.000603415,0.821834008,0.089167726
818,2012/8/18,3435.34,1243.3,0.008682042,0,0.823892267,0.089113876
819,2012/9/18,3453.66,1243.3,0.005318636,0,0.82340031,0.089059333
820,2012/10/18,3523.96,1245.35,0.020150819,0.00164748,0.822900294,0.089004889
821,2012/11/18,3426.19,1245.3,-0.028136501,-4.02E-05,0.822486524,0.088955674
822,2012/12/18,3407.28,1245.75,-0.005534538,0.000361293,0.822232584,0.088901418
823,12/13/18,3406.7625,1242.75,-0.000151892,-0.002411092,0.821747922,0.088847588
824,12/14/18,3278.374167,1235.35,-0.038414808,-0.005972335,0.821249859,0.08880294
825,12/15/18,3242.42,1235.35,-0.011027654,0,0.821192893,0.088808825
826,12/16/18,3271.238333,1235.35,0.008848644,0,0.820740847,0.088754932
827,12/17/18,3392.405,1241.65,0.036370501,0.00508681,0.820256501,0.088701137
828,12/18/18,3556.54,1246.3,0.047249053,0.003738022,0.820077847,0.088693377
829,12/19/18,3808.0425,1255,0.068327115,0.006956411,0.820131062,0.088664736
830,12/20/18,3982.850833,1259.75,0.044882575,0.003777716,0.820811896,0.088695907
831,12/21/18,4135.19,1258.15,0.037535424,-0.001270901,0.820805241,0.088667681
832,12/22/18,3910.973333,1258.15,-0.055746999,0,0.820644368,0.088616758
833,12/23/18,4027.478333,1258.15,0.029354179,0,0.82104994,0.088563429
834,12/24/18,3995.17,1258.15,-0.008054325,0,0.820753463,0.088510196
835,12/25/18,3813.88,1258.15,-0.046439088,0,0.820289496,0.08845706
836,12/26/18,3825.379167,1258.15,0.003010547,0,0.820428614,0.088404018
837,12/27/18,3848.21,1268,0.005950514,0.007798468,0.819937968,0.088351073
838,12/28/18,3743.905,1279,-0.027478921,0.008637667,0.819451811,0.08840348
839,12/29/18,3912.285833,1279,0.043992631,0,0.819196266,0.088479072
840,12/30/18,3770.36,1279,-0.036951328,0,0.819172626,0.088426268
841,12/31/18,3791.545833,1279,0.00560332,0,0.819090864,0.088373557
842,2001/1/19,3752.271667,1279,-0.010412373,0,0.818606914,0.088320941
843,2001/2/19,3855.88,1282.9,0.027237821,0.003044618,0.818162403,0.088268419
844,2001/3/19,3865.7975,1290.45,0.002568744,0.005867854,0.817843648,0.088232124
845,2001/4/19,3822.626667,1279.9,-0.011230204,-0.008209045,0.817359044,0.088238806
846,2001/5/19,3856.62,1279.9,0.008853357,0,0.816922623,0.088299532
847,2001/6/19,3920.456667,1279.9,0.016416991,0,0.816451535,0.088247271
848,2001/7/19,4036.093333,1292.2,0.029069084,0.009564242,0.816023074,0.088195103
849,2001/8/19,4032.25,1286.45,-0.000952695,-0.004459705,0.815732454,0.088298398
850,2001/9/19,4034.138333,1288.6,0.000468198,0.001669871,0.815254528,0.088279326
851,2001/10/19,3812.585833,1291.9,-0.056485075,0.002557645,0.814775615,0.088232201
852,2001/11/19,3646.25,1288.95,-0.044608413,-0.00228607,0.815202113,0.088191547
853,2001/12/19,3646.345833,1288.95,2.63E-05,0,0.815296991,0.08814826
854,1/13/19,3599.841667,1288.95,-0.012835661,0,0.814820051,0.088096516
855,1/14/19,3531.96,1292.75,-0.019036905,0.002943799,0.814401096,0.088044864
856,1/15/19,3656.785,1294.4,0.034731388,0.001275535,0.81404121,0.088008129
857,1/16/19,3621.270833,1292.3,-0.009759323,-0.001623691,0.813845453,0.087959493
858,1/17/19,3621.43,1290.7,4.40E-05,-0.00123887,0.813407071,0.087912364
859,1/18/19,3632.395,1284.2,0.003023235,-0.00504875,0.812933975,0.087863505
860,1/19/19,3690.523333,1284.2,0.015876062,0,0.812460897,0.087854348
861,1/20/19,3703.98,1284.2,0.003639645,0,0.812038279,0.087803198
862,1/21/19,3548.4275,1279.55,-0.04290337,-0.003627503,0.811567219,0.087752137
863,1/22/19,3540.02,1282.1,-0.002372171,0.001990905,0.811623516,0.087722659
864,1/23/19,3587.35,1279.8,0.013281392,-0.001795543,0.811158166,0.08767863
865,1/24/19,3566.4,1283.7,-0.005857085,0.003042717,0.810721653,0.087632959
866,1/25/19,3586.25,1293.9,0.005550405,0.00791438,0.810269056,0.087598033
867,1/26/19,3577.79,1293.9,-0.002361797,0,0.809804343,0.087652375
868,1/27/19,3576.3,1293.9,-0.000416545,0,0.809342184,0.087601754
869,1/28/19,3554.5,1302.15,-0.00611434,0.006355831,0.808877376,0.08755122
870,1/29/19,3448.58,1307.55,-0.030251854,0.004138413,0.808428976,0.087568257
871,1/30/19,3421.6,1310.7,-0.007854274,0.002406188,0.808234003,0.087546465
872,1/31/19,3470,1323.25,0.014046316,0.009529486,0.807794892,0.087505827
873,2002/1/19,3444.81,1318.7,-0.007285843,-0.003444429,0.807369425,0.087605871
874,2002/2/19,3475.33,1318.7,0.008820688,0,0.806929049,0.087575166
875,2002/3/19,3506.22,1318.7,0.008849096,0,0.806479464,0.087524994
876,2002/4/19,3456.02,1312.15,-0.014420896,-0.00497939,0.806030729,0.087474908
877,2002/5/19,3452.35,1314.2,-0.001062479,0.001561102,0.805639973,0.087465608
878,2002/6/19,3467.34,1312.4,0.004332571,-0.001370593,0.805182878,0.087419731
879,2002/7/19,3405.7,1310,-0.017937231,-0.001830385,0.804725676,0.087372922
880,2002/8/19,3394.76,1314.85,-0.003217432,0.003695453,0.804369827,0.087328588
881,2002/9/19,3661.08,1314.85,0.07552512,0,0.803919504,0.087301452
882,2002/10/19,3664.38,1314.85,0.000900967,0,0.804856874,0.087251835
883,2002/11/19,3686.29,1306.4,0.005961379,-0.006447328,0.804400793,0.087202302
884,2002/12/19,3629.47,1310,-0.0155339,0.002751875,0.803949182,0.08722071
885,2/13/19,3632.42,1312.8,0.000812461,0.002135124,0.803573353,0.08718383
886,2/14/19,3614.5,1311.45,-0.004945559,-0.001028865,0.803119586,0.08714204
887,2/15/19,3600.31,1316.55,-0.003933581,0.003881283,0.802678569,0.087094488
888,2/16/19,3608.2,1316.55,0.00218908,0,0.802234946,0.087070047
889,2/17/19,3619.55,1316.55,0.003140676,0,0.801783121,0.087020952
890,2/18/19,3670.74,1325.5,0.014043568,0.006775068,0.801332393,0.08697194
891,2/19/19,3910.8,1334.15,0.06334868,0.006504638,0.800919302,0.086997891
892,2/20/19,3926.53,1343.75,0.004014128,0.007169828,0.801431342,0.087017772
893,2/21/19,3987.18,1331.25,0.01532813,-0.009345862,0.800982956,0.087052194
894,2/22/19,3944.88,1329.05,-0.010665679,-0.001653949,0.800579215,0.087145408
895,2/23/19,3983.48,1329.05,0.009737274,0,0.80017273,0.087101058
896,2/24/19,4139.6,1329.05,0.038443356,0,0.799740575,0.08705233
897,2/25/19,3766.89,1331.05,-0.094349437,0.001503703,0.799630805,0.087003684
898,2/26/19,3848.33,1325.05,0.021389561,-0.00451791,0.80154772,0.086958753
899,2/27/19,3831.45,1322.85,-0.004395966,-0.001661695,0.801196501,0.086943294
900,2/28/19,3833.23,1319.15,0.000464468,-0.00280091,0.800761223,0.086899327
901,2003/1/19,3850.08,1311.95,0.004386137,-0.00547301,0.800316845,0.086863614
902,2003/2/19,3834.62,1311.95,-0.004023585,0,0.799874012,0.086863499
903,2003/3/19,3831.44,1311.95,-0.000829631,0,0.799439738,0.086815282
904,2003/4/19,3814.58,1285.4,-0.004410145,-0.020444626,0.798999003,0.086767145
905,2003/5/19,3730.98,1283.8,-0.022159633,-0.001245524,0.79856737,0.087387622
906,2003/6/19,3872.25,1285.85,0.0371648,0.001595548,0.798273408,0.087341617
907,2003/7/19,3876.85,1285.3,0.001187235,-0.000427824,0.798144928,0.087297582
908,2003/8/19,3886.82,1296.75,0.002568374,0.00886898,0.797704988,0.08724964
909,2003/9/19,3875.96,1296.75,-0.002797969,0,0.797265679,0.087327549
910,2003/10/19,3950.56,1296.75,0.019063967,0,0.796832852,0.087279449
911,2003/11/19,3928.17,1292.75,-0.005683672,-0.003089402,0.796468057,0.087231428
912,2003/12/19,3881.09,1297.05,-0.012057627,0.003320723,0.796045755,0.087198398
913,3/13/19,3892.51,1306.95,0.002938152,0.007603723,0.795659006,0.087168288
914,3/14/19,3877.77,1295.55,-0.003793948,-0.008760863,0.795223366,0.087212579
915,3/15/19,3885.21,1303.5,0.00191679,0.006117639,0.794796668,0.087285702
916,3/16/19,3936.5,1303.5,0.013114967,0,0.794362236,0.087297465
917,3/17/19,4015.95,1303.5,0.019981928,0,0.793959479,0.087249749
918,3/18/19,3994.92,1305.6,-0.005250378,0.001609751,0.793607339,0.087202111
919,3/19/19,3998.77,1307.7,0.00096326,0.001607164,0.793188252,0.08715872
920,3/20/19,4029.11,1303.7,0.007558694,-0.003063493,0.792756867,0.087115381
921,3/21/19,4056.4,1309.6,0.006750373,0.004515371,0.792333567,0.087082598
922,3/22/19,3992.34,1311.3,-0.015918356,0.001297264,0.791908873,0.087067545
923,3/23/19,3999.06,1311.3,0.001681808,0,0.791559816,0.087022958
924,3/24/19,4011.92,1311.3,0.003210596,0,0.791130931,0.086975753
925,3/25/19,3994.11,1319.55,-0.004449154,0.006271758,0.79070307,0.086928625
926,3/26/19,3935.89,1316.3,-0.014683744,-0.002465999,0.790285971,0.086943436
927,3/27/19,3947.74,1309.7,0.003006232,-0.005026667,0.789928584,0.086905917
928,3/28/19,4048.51,1295.15,0.025205649,-0.011171585,0.789502659,0.086898403
929,3/29/19,4037.37,1295.4,-0.002755422,0.000193009,0.789211312,0.087045984
930,3/30/19,4115.55,1295.4,0.019178993,0,0.7887921,0.086999145
931,3/31/19,4114.44,1295.4,-0.000269745,0,0.78844118,0.086952309
932,2004/1/19,4114.16,1293.5,-6.81E-05,-0.001467805,0.788018943,0.086905549
933,2004/2/19,4152.53,1290.3,0.009283105,-0.002476973,0.787597164,0.086862108
934,2004/3/19,4882.88,1290.45,0.162017423,0.000116245,0.787188047,0.086824844
935,2004/4/19,4959.81,1283.15,0.015632224,-0.005673002,0.793090896,0.086778334
936,2004/5/19,4911.24,1288.45,-0.009840978,0.004121953,0.79271102,0.086781365
937,2004/6/19,5028.77,1288.45,0.023648966,0,0.792323202,0.086761747
938,2004/7/19,5053.52,1288.45,0.004909609,0,0.792013254,0.086715389
939,2004/8/19,5189.39,1300,0.026531126,0.008924319,0.791592724,0.086669105
940,2004/9/19,5268.71,1303,0.015169394,0.002305034,0.791315988,0.086746996
941,2004/10/19,5175.81,1305.45,-0.017789702,0.001878511,0.790935844,0.086709149
942,2004/11/19,5310.18,1298.8,0.025629884,-0.005107048,0.790614091,0.086668569
943,2004/12/19,5035.02,1294.3,-0.053208235,-0.003470753,0.790328199,0.086662527
944,4/13/19,5072.85,1294.3,0.007485291,0,0.79066209,0.086634873
945,4/14/19,5064.62,1294.3,-0.00162368,0,0.790249982,0.086588926
946,4/15/19,5152.51,1285.65,0.017204864,-0.006705581,0.789835361,0.086543052
947,4/16/19,5036.18,1276.35,-0.022836116,-0.007259985,0.789472624,0.086565957
948,4/17/19,5196.65,1275.85,0.031366329,-0.000391819,0.789209002,0.086600505
949,4/18/19,5220.37,1275.7,0.004554093,-0.000117576,0.788999914,0.08655496
950,4/19/19,5276.31,1275.7,0.010658709,0,0.788585411,0.086509306
951,4/20/19,5277.04,1275.7,0.000138345,0,0.788187513,0.086463718
952,4/21/19,5309.28,1275.7,0.006090898,0,0.787774089,0.086418201
953,4/22/19,5281.83,1275.7,-0.005183604,0,0.787363828,0.086372756
954,4/23/19,5377.19,1269.5,0.017893304,-0.004871925,0.786964057,0.086327382
955,4/24/19,5518.16,1271.65,0.025878538,0.001692148,0.786611001,0.086317817
956,4/25/19,5434.19,1280.8,-0.015333996,0.007169613,0.786334502,0.086277178
957,4/26/19,5195.61,1284.2,-0.044896437,0.002651074,0.785998443,0.086311463
958,4/27/19,5292.83,1284.2,0.018539036,0,0.786126862,0.086277322
959,4/28/19,5280.19,1284.2,-0.002390993,0,0.785780987,0.086232235
960,4/29/19,5301.29,1279.5,0.003988105,-0.00366658,0.785376369,0.086187218
961,4/30/19,5260.65,1282.3,-0.007695594,0.002185964,0.784967961,0.086162393
962,2005/1/19,5269.79,1283.8,0.00173592,0.001169089,0.784583266,0.086125022
963,2005/2/19,5326.67,1270.95,0.010735764,-0.010059778,0.784175429,0.086082401
964,2005/3/19,5390.16,1278.55,0.011848792,0.005961971,0.783785689,0.086190417
965,2005/4/19,5657.14,1278.55,0.048343395,0,0.783401399,0.086200348
966,2005/5/19,5771.08,1278.55,0.019940774,0,0.783508109,0.086155629
967,2005/6/19,5717.66,1278.55,-0.009299607,0,0.783177575,0.086110979
968,2005/7/19,5684.47,1281.2,-0.005821736,0.002070515,0.782804948,0.086066398
969,2005/8/19,5755.72,1285.2,0.012456248,0.00311721,0.782416351,0.086028603
970,2005/9/19,5936.72,1286.1,0.030962649,0.000700035,0.782037418,0.085999175
971,2005/10/19,6146.91,1287.1,0.034792724,0.000777242,0.781831802,0.085955596
972,2005/11/19,6348.02,1287.1,0.032193437,0,0.781682369,0.085912263
973,2005/12/19,7248.31,1287.1,0.132625385,0,0.781493847,0.085868014
974,5/13/19,6978.63,1295.6,-0.037915716,0.006582283,0.785150474,0.085823833
975,5/14/19,7823.11,1298.4,0.114229551,0.002158829,0.785137246,0.085845621
976,5/15/19,7992.69,1299.1,0.0214452,0.00053898,0.787704526,0.085808709
977,5/16/19,8206.9,1291.7,0.02644789,-0.005712537,0.787385189,0.085765165
978,5/17/19,7885.96,1280.8,-0.039891301,-0.008474298,0.787116808,0.085769957
979,5/18/19,7362.22,1280.8,-0.068722445,0,0.787142772,0.085833255
980,5/19/19,7265.05,1280.8,-0.013286338,0,0.787943652,0.085789364
981,5/20/19,8193.7,1276.85,0.120290387,-0.003088775,0.787600569,0.085745539
982,5/21/19,8007.03,1271.15,-0.02304566,-0.004474105,0.790467484,0.085715762
983,5/22/19,7952.5,1273.8,-0.006833561,0.002082556,0.790219754,0.085701538
984,5/23/19,7625.93,1283.65,-0.041932062,0.007703023,0.789838605,0.085664645
985,5/24/19,7880.29,1282.5,0.032810423,-0.000896284,0.789902253,0.085710672
986,5/25/19,8003.26,1282.5,0.015484253,0,0.789715902,0.085668224
987,5/26/19,8071.45,1282.5,0.008484185,0,0.789354369,0.085624729
988,5/27/19,8744.42,1282.5,0.080082639,0,0.788962529,0.085581299
989,5/28/19,8770.06,1278.3,0.002927865,-0.003280228,0.789966971,0.085537935
990,5/29/19,8719.88,1281.65,-0.005738172,0.00261724,0.789567509,0.08551035
991,5/30/19,8662.98,1280.95,-0.006546702,-0.00054632,0.789185148,0.085477591
992,5/31/19,8272.46,1295.55,-0.046126849,0.011333325,0.788806662,0.085434801
993,2006/1/19,8553.81,1295.55,0.033444872,0,0.788963524,0.085583666
994,2006/2/19,8554.8,1295.55,0.000115731,0,0.788787552,0.085540519
995,2006/3/19,8739.03,1317.1,0.021306671,0.016497035,0.788392157,0.085497437
996,2006/4/19,8134.92,1324.25,-0.071633293,0.005413911,0.788076943,0.085857855
