Date,Bitcoin,Gold,Bitcoin_pre,Gold_pre,predict_gold_volatility,predict_bitcoin_volatility,predict_both_volatility
2018/5/1,9239.55,1307.1,9392.15092,1314.205518,0.207949061,20.72240826,2.075862555
2018/5/2,9221.426,1304.2,9381.488305,1306.414623,0.207992408,19.612358,2.019708287
2018/5/3,9639.268333,1315.05,9129.879288,1304.510959,0.204703042,18.50532647,1.946303323
2018/5/4,9753.35,1309.4,9151.773406,1315.070561,0.213604862,18.48826036,1.987254968
2018/5/5,9803.306667,1309.4,9754.163672,1309.070391,0.212998679,17.41936872,1.926214559
2018/5/6,9630.136277,1309.4,9772.255446,1310.024587,0.20883541,16.32429268,1.846372213
2018/5/7,9631.44,1309.4,9683.059529,1308.60522,0.204629766,15.61485201,1.787530002
2018/5/8,9228.608333,1306.6,9674.360715,1310.229308,0.200368084,14.5708074,1.708661686
2018/5/9,9322.041667,1313.85,9725.702719,1305.929366,0.197059827,15.22493364,1.73211512
2018/5/10,9310.37,1318.8,9165.54032,1314.193007,0.198881935,14.2530569,1.68364947
2018/5/11,8468.788,1324.35,9246.223707,1318.760012,0.19737137,13.30655932,1.620596754
2018/5/12,8484.346667,1324.35,9407.082595,1324.017259,0.196554179,18.81035374,1.922824388
2018/5/13,8463.52,1324.35,8543.742284,1324.97107,0.194518862,17.88958424,1.865438706
2018/5/14,8652.038333,1319.85,8342.056291,1323.569391,0.192688724,17.00660776,1.810243504
2018/5/15,8511.458,1295,8454.499824,1320.697547,0.191854565,16.30990427,1.76893459
2018/5/16,8471.06,1291.25,8783.977703,1294.533155,0.245210764,15.68696999,1.961278638
2018/5/17,8106.118333,1289.5,8473.283866,1291.43362,0.242507345,14.87480861,1.899276269
2018/5/18,8240.055,1288.3,8359.45049,1289.658915,0.23876691,15.44707001,1.920481497
2018/5/19,8239.08,1288.3,8210.364425,1287.872647,0.234915791,14.71011241,1.858934558
2018/5/20,8507.406667,1288.3,8289.415922,1288.93963,0.230946034,13.90207916,1.791823107
2018/5/21,8385.556187,1288.35,8118.896003,1287.58939,0.227058861,13.64050481,1.759885644
2018/5/22,8396.63,1293.05,8498.212993,1289.022889,0.223168601,13.08010982,1.70852855
2018/5/23,7555.74,1289,8517.420162,1292.508948,0.22153812,12.31813328,1.651949178
2018/5/24,7566.193333,1304.85,8345.249688,1289.353129,0.219332924,18.29265581,2.003043108
2018/5/25,7576.78,1303.5,7494.349139,1304.624734,0.239946474,17.49298438,2.048750821
2018/5/26,7342.908333,1303.5,7627.535709,1303.505234,0.236254272,16.71560602,1.987242644
2018/5/27,7361.831667,1303.5,7609.294328,1303.750525,0.232423081,16.57250661,1.962608735
2018/5/28,7344.56,1303.5,7281.670531,1303.057294,0.228631258,15.8186649,1.901746896
2018/5/29,7459.876667,1295.5,7352.069177,1304.065807,0.224863251,15.10121888,1.842745011
2018/5/30,7385.395,1300.7,7409.631854,1295.015937,0.227245536,14.46038377,1.812748646
2018/5/31,7386.72,1305.35,7434.727084,1301.018611,0.22605866,13.85864808,1.769990796
2018/6/1,7535.146667,1294.6,7339.328875,1305.184757,0.224342133,13.17168425,1.719000796
2018/6/2,7645.146667,1294.6,7430.023257,1294.695324,0.231439378,12.65729945,1.711548278
2018/6/3,7637.14,1294.6,7553.349297,1294.667665,0.227741464,12.06479716,1.657605072
2018/6/4,7500.273333,1295.45,7592.225528,1294.392214,0.224057179,11.42755579,1.600133092
2018/6/5,7615.722142,1292.05,7645.136794,1295.767903,0.220446924,11.09631494,1.564016782
2018/6/6,7619.43,1300.1,7555.246025,1291.732545,0.217897358,10.56570333,1.517313034
2018/6/7,7676.271667,1297.25,7575.618612,1300.312068,0.220451602,9.965224106,1.482177325
2018/6/8,7620.153333,1298.25,7585.631023,1297.183719,0.217597757,9.383454212,1.428922177
2018/6/9,7615.54,1298.25,7727.213475,1298.191108,0.213998289,8.898267687,1.379932628
2018/6/10,6776.888333,1298.25,7634.738377,1298.430622,0.210290609,8.355819584,1.325575492
2018/6/11,6875.678333,1299.6,7559.113897,1298.001275,0.206484275,15.87124303,1.810293376
2018/6/12,6879.31,1298.65,6831.127724,1299.873544,0.20274915,15.30082666,1.761314738
2018/6/13,6315.7,1296.15,6886.808966,1298.42215,0.19871787,14.69665234,1.708943371
2018/6/14,6647.013333,1302.75,6823.544493,1296.341415,0.195305057,17.40567448,1.84375059
2018/6/15,6637.41,1285.25,6358.85462,1302.58901,0.196141657,17.80166583,1.868595255
2018/6/16,6509.426667,1285.25,6655.154697,1285.517509,0.222928975,17.13272761,1.954323773
2018/6/17,6464.411667,1285.25,6598.539953,1285.043309,0.219388446,16.69120043,1.913597794
2018/6/18,6445.79,1281.55,6525.188437,1285.36429,0.215810648,16.08764942,1.863299773
2018/6/19,6737,1276.15,6495.473281,1281.610407,0.213541443,15.48077237,1.818182189
2018/6/20,6714.718333,1274.2,6417.254512,1276.030085,0.212778416,15.66833413,1.82589247
2018/6/21,6760.83,1266.15,6704.02746,1274.428042,0.209508239,15.08107855,1.777529242
2018/6/22,6332.573333,1269.15,6763.33452,1265.975633,0.212304558,14.50069602,1.754583672
2018/6/23,6141.605833,1269.15,6768.930598,1269.278778,0.209669789,15.92803529,1.827464855
2018/6/24,6170.46,1269.15,6305.13668,1269.097885,0.206000962,15.80427105,1.804354465
2018/6/25,6211.4475,1268.7,6148.246393,1269.152455,0.202211557,15.19855452,1.753089667
2018/6/26,6218.595,1260.3,6189.462762,1268.783391,0.198197713,14.61977753,1.702235728
2018/6/27,6097.46,1254.6,6195.25671,1260.270767,0.202244644,14.05633828,1.686066171
2018/6/28,6107.896154,1251.55,6207.777853,1254.707992,0.201924637,13.73882477,1.665595152
2018/6/29,5908.7025,1250.45,6124.515978,1251.474475,0.199001889,13.20025004,1.620763613
2018/6/30,6223.28,1250.45,6104.046433,1250.540862,0.194907542,13.2650986,1.607938982
2018/7/1,6374.754167,1250.45,5894.874091,1250.403785,0.192404988,13.90204142,1.635488342
2018/7/2,6466.069167,1247.8,6213.336933,1250.483853,0.190829857,13.56749314,1.609062703
2018/7/3,6626.44,1251.75,6390.414632,1247.85362,0.189546659,13.09574263,1.57551714
2018/7/4,6593.289167,1255.65,6466.986725,1251.633738,0.188731076,12.7966248,1.554065882
2018/7/5,6603.376667,1255.5,6604.295058,1255.783536,0.187892184,12.32113679,1.521527293
2018/7/6,6555.51,1255.35,6606.833034,1255.399096,0.186311738,11.82808152,1.484489956
2018/7/7,6594.281667,1255.35,6617.996324,1255.445631,0.184742549,11.39791737,1.451096242
2018/7/8,6753.559167,1255.35,6538.816071,1255.316188,0.183160612,10.92732971,1.414728381
2018/7/9,6724.04,1262.05,6584.700121,1255.355449,0.181578323,10.68564354,1.392939782
2018/7/10,6510.791667,1254,6766.517752,1262.04107,0.182174607,10.25720493,1.366968279
2018/7/11,6377.363333,1251.4,6732.205562,1254.098585,0.183487314,10.44723151,1.38453402
2018/7/12,6403.18,1245.9,6505.388781,1251.344862,0.182200181,10.28757529,1.369086586
2018/7/13,6244.3575,1241.7,6375.12853,1246.005334,0.181970343,9.846364411,1.338561283
2018/7/14,6241,1241.7,6405.859874,1241.676496,0.18115844,9.825703601,1.33416983
2018/7/15,6248.84,1241.7,6254.257138,1241.698869,0.179597988,9.403664637,1.299568869
2018/7/16,6514.390833,1241.1,6231.600879,1241.765981,0.178039988,8.985760285,1.264841751
2018/7/17,6869.910833,1232.8,6243.05925,1241.0341,0.176471262,9.439348522,1.290648574
2018/7/18,7321.62,1224.5,6512.537344,1232.990421,0.178108439,10.40922627,1.361606052
2018/7/19,7396.401667,1217.55,6862.722288,1224.399673,0.179719371,11.88125355,1.461263634
2018/7/20,7428.045,1228.75,7309.537042,1217.702772,0.180342825,11.43514794,1.436052535
2018/7/21,7334.99,1228.75,7412.953649,1228.537205,0.185114663,10.98468225,1.425982383
2018/7/22,7451.289167,1228.75,7432.359541,1228.972458,0.18361278,10.67139678,1.399787424
2018/7/23,7689.884167,1224.95,7322.59499,1228.622473,0.182109506,10.32084716,1.370957467
2018/7/24,7715.1,1228.35,7444.963204,1225.053132,0.181194345,10.30372231,1.366373382
2018/7/25,8251.165,1231.5,7694.472048,1228.325845,0.180300088,9.889672457,1.335330976
2018/7/26,8187.324167,1228.25,7722.301192,1231.440039,0.179320283,11.59705023,1.442077089
2018/7/27,7939.81,1223.95,8216.245453,1228.454809,0.178246662,11.20556415,1.413277895
2018/7/28,8182.251667,1223.95,8208.589973,1223.757128,0.17752833,11.30518022,1.416682663
2018/7/29,8206.341667,1223.95,7976.261858,1224.167743,0.176021195,11.20441452,1.404355523
2018/7/30,8220.91,1223.8,8128.781493,1223.796964,0.174510915,10.76864767,1.37085614
2018/7/31,7916.800833,1220.95,8197.540536,1223.917392,0.172991138,10.34981721,1.338068254
2018/8/1,7570.869167,1219,8276.433308,1220.974154,0.171810625,10.72672317,1.357558476
2018/8/2,7607.7,1215.45,7917.266817,1218.931321,0.170441536,11.35105083,1.390931535
2018/8/3,7394.499167,1216.3,7529.518679,1215.650599,0.16945131,10.91232016,1.359818718
2018/8/4,7247.769167,1216.3,7617.403112,1216.070963,0.167991431,10.94862741,1.356198947
2018/8/5,7011.28,1216.3,7442.27062,1216.565222,0.166445397,10.77389276,1.339128395
2018/8/6,6988.079167,1209.65,7221.452024,1216.106369,0.164901394,10.9553858,1.344082731
2018/8/7,6993.513333,1212.35,6986.288584,1209.866487,0.165538892,10.55124823,1.321605817
2018/8/8,6718.23,1209.55,7021.703775,1212.215632,0.16448261,10.14572829,1.291818823
2018/8/9,6396.7725,1214.35,7002.519433,1209.648395,0.163271954,10.59955847,1.315526749
2018/8/10,6396.494667,1214.4,6696.250079,1214.331892,0.163146111,11.39013323,1.363178617
2018/8/11,6138.96,1214.4,6409.649947,1214.36779,0.161607056,10.95398924,1.330504397
2018/8/12,6311.131667,1214.4,6406.662149,1214.539606,0.160058414,11.38993407,1.350205458
2018/8/13,6347.07,1200.35,6135.595698,1214.239244,0.158503162,11.24397876,1.334992955
2018/8/14,6252.13,1197,6289.378846,1200.710038,0.167451029,10.81447007,1.34569467
2018/8/15,6362.676923,1182,6361.220279,1196.679859,0.166450378,10.54554507,1.324881114
2018/8/16,6342.629231,1180.4,6272.807581,1182.450293,0.175949822,10.2431198,1.342488402
2018/8/17,6312.75,1178.4,6332.641372,1180.065474,0.174615617,9.866132859,1.312547476
2018/8/18,6436.720833,1178.4,6338.890743,1178.648381,0.173336691,9.512781032,1.284100458
2018/8/19,6404.063333,1178.4,6344.905768,1178.366149,0.1719262,9.277816667,1.262972592
2018/8/20,6486.58,1184.35,6419.479317,1178.291463,0.170527653,8.945942783,1.235123729
2018/8/21,6401.246154,1190.95,6384.484849,1184.592228,0.171101348,8.642718864,1.216051335
2018/8/22,6575.229167,1196.65,6507.172937,1190.595178,0.172051479,8.425602278,1.204008859
2018/8/23,6354.57,1192.35,6417.320534,1197.035015,0.172373037,8.385387444,1.202254007
2018/8/24,6543.645714,1197.7,6537.819941,1192.097833,0.17173578,8.710989277,1.223106103
2018/8/25,6719.429231,1197.7,6370.087499,1197.816086,0.171866574,8.725130262,1.224564514
2018/8/26,6738.27,1197.7,6559.567587,1197.774951,0.170494802,8.664174078,1.215399789
2018/8/27,6719.266154,1197.7,6691.795146,1197.523977,0.169116514,8.324247724,1.186493891
2018/8/28,7000.04,1212.25,6737.221071,1198.010373,0.167747065,8.011023561,1.159234959
2018/8/29,7078.19,1204.2,6748.029148,1211.77709,0.176715515,8.448158881,1.221851361
2018/8/30,6932.6625,1197.3,6973.691723,1204.82049,0.17799249,8.14943696,1.20438307
2018/8/31,6981.946154,1202.45,7062.891055,1196.839689,0.180014348,8.106088665,1.207978585
2018/9/1,7018.78,1202.45,6974.041101,1202.707008,0.180228984,7.793993984,1.185201931
2018/9/2,7247.935385,1202.45,6973.699307,1202.471532,0.177166828,7.48543437,1.151594836
2018/9/3,7260.949231,1200.05,6981.356105,1202.229175,0.175851212,7.634326349,1.158665415
2018/9/4,7265.08,1190.85,7261.190403,1200.516581,0.174741894,7.329793214,1.131734045
2018/9/5,7113.069231,1196.7,7295.014548,1190.402155,0.177122068,7.03608191,1.116353607
2018/9/6,6433.271667,1205.15,7237.486822,1197.098898,0.17845096,7.054321487,1.121985045
2018/9/7,6501.19,1198.9,7100.220881,1204.811227,0.184032727,11.39732217,1.448268028
2018/9/8,6366.1075,1198.9,6498.501076,1199.212715,0.18490373,10.99759692,1.426007257
2018/9/9,6286.425833,1198.9,6469.674165,1198.776063,0.181763494,10.83500206,1.403355916
2018/9/10,6240.98,1196.6,6325.013338,1198.875714,0.178511481,10.54001885,1.371683044
2018/9/11,6296.320833,1189.85,6336.901252,1196.856353,0.175671205,10.20164319,1.338706449
2018/9/12,6273.1375,1195.6,6259.905534,1189.562821,0.177570113,9.85376483,1.322775166
2018/9/13,6326.04,1209.8,6235.559968,1195.905815,0.178659463,9.521591153,1.304270817
2018/9/14,6499.0625,1201.95,6283.720402,1209.413749,0.197437574,9.200207155,1.347763547
2018/9/15,6518.655,1201.95,6377.381959,1202.426003,0.200245346,9.142769034,1.353069454
2018/9/16,6522.39,1201.95,6458.452595,1201.591304,0.197279304,8.821367294,1.319194147
2018/9/17,6400.600833,1201.9,6488.831814,1202.184704,0.194335108,8.512805747,1.286210333
2018/9/18,6296.631667,1200.2,6575.164756,1201.89535,0.191405491,8.414348666,1.269075466
2018/9/19,6342.39,1203.3,6413.035258,1200.061156,0.188679571,8.275102021,1.249536995
2018/9/20,6418.562667,1208.35,6243.40831,1203.595817,0.186869466,7.991718079,1.222050771
2018/9/21,6669.990833,1198.7,6349.55172,1207.947662,0.186756935,7.747086647,1.202839206
2018/9/22,6756.12,1198.7,6464.100435,1199.276498,0.192713465,8.079545865,1.247812999
2018/9/23,6710.445,1198.7,6631.568963,1198.176701,0.189838705,7.839882224,1.219964379
2018/9/24,6639.304167,1202.75,6728.89783,1199.131981,0.186940222,7.602142506,1.192118369
2018/9/25,6583.45,1201.9,6763.707528,1202.510041,0.18589294,7.411633046,1.173784587
2018/9/26,6468.631667,1194.25,6645.480354,1201.961496,0.183016067,7.201350233,1.148025608
2018/9/27,6535.476667,1185.4,6530.879758,1194.529638,0.185799065,7.12960692,1.150944958
2018/9/28,6686.08,1187.25,6490.78582,1185.035333,0.190417202,6.898290658,1.146103489
2018/9/29,6550.474167,1187.25,6571.448485,1187.720448,0.188017648,6.845228815,1.134470722
2018/9/30,6593.135,1187.25,6642.373626,1186.814907,0.185179395,6.846988888,1.126020097
2018/10/1,6611.02,1189.35,6544.592857,1187.645479,0.182301604,6.603069745,1.097155505
2018/10/2,6562.641667,1204.7,6633.654624,1189.115417,0.179982753,6.357800593,1.069716996
2018/10/3,6470.4025,1201.2,6599.003626,1204.63216,0.200797182,6.167437761,1.112836072
2018/10/4,6483.73,1203.45,6531.58817,1201.580393,0.199030485,6.072796812,1.099396059
2018/10/5,6568.549167,1203.8,6499.756379,1202.907164,0.196804205,5.84008194,1.072078674
2018/10/6,6581.486667,1203.8,6498.862679,1204.449342,0.194063291,5.67169232,1.049126911
2018/10/7,6573.62,1203.8,6529.445064,1203.229055,0.191314413,5.448345218,1.020953949
2018/10/8,6618.567692,1186.95,6584.913709,1204.254529,0.188566169,5.236683693,0.993710915
2018/10/9,6621.711667,1185.55,6610.874681,1186.935192,0.210910983,5.032291796,1.030225998
2018/10/10,6626.85,1188.6,6596.640451,1185.299996,0.208210167,4.823791355,1.002178827
2018/10/11,6248.635833,1205.55,6595.960158,1189.093992,0.206380772,4.618833401,0.976339286
2018/10/12,6260.530833,1219.75,6659.347424,1204.781828,0.230511659,6.403286133,1.21492062
2018/10/13,6247,1219.75,6279.357682,1220.480752,0.246911523,6.17540593,1.234819373
2018/10/14,6299.399167,1219.75,6208.395801,1219.194053,0.243273363,5.963828444,1.204508448
2018/10/15,6452.571667,1229.95,6241.090064,1220.104689,0.239766943,5.767619271,1.175961072
2018/10/16,6599.17,1230.7,6349.783685,1229.80566,0.246320184,5.799109734,1.195172697
2018/10/17,6596.276154,1229.05,6429.408547,1230.604786,0.24282833,5.793894586,1.186137321
2018/10/18,6568.040769,1223,6555.68238,1229.438868,0.239654362,5.589794548,1.157418958
2018/10/19,6509.61,1227.85,6640.700841,1222.518119,0.23960713,5.409790639,1.138518516
2018/10/20,6488.825833,1227.85,6592.395842,1228.366617,0.238482548,5.277010283,1.121817657
2018/10/21,6531.601667,1227.85,6458.563795,1227.415221,0.235289718,5.098853302,1.095311717
2018/10/22,6504.78,1222.3,6487.736181,1228.182781,0.232156822,4.91929576,1.068666492
2018/10/23,6481.426,1235.95,6579.185978,1222.239005,0.231735369,4.756909008,1.049925743
2018/10/24,6508.31,1230.55,6487.355473,1235.670461,0.244964609,4.595306627,1.060984209
2018/10/25,6489.77,1230.8,6443.788327,1231.145747,0.244172653,4.420872136,1.038968757
2018/10/26,6473.753333,1233.85,6540.038034,1230.091591,0.240905885,4.263325175,1.013439748
2018/10/27,6465.9175,1233.85,6514.029776,1234.551518,0.238552453,4.107891803,0.989923062
2018/10/28,6457.21,1233.85,6433.035393,1233.317536,0.235484396,3.950088255,0.964460548
2018/10/29,6382.668333,1230.8,6460.484711,1234.17211,0.232485408,3.796551415,0.939490715
2018/10/30,6309.452857,1225.4,6499.583314,1230.824708,0.230307307,3.754078247,0.929834207
2018/10/31,6301.61,1214.95,6373.307391,1225.162094,0.229778032,3.711128105,0.923436902
2018/11/1,6342.280833,1231.15,6275.094842,1215.54133,0.235693576,3.564274234,0.916556895
2018/11/2,6387.674167,1232.1,6325.005387,1230.251415,0.255372692,3.427073568,0.935511091
2018/11/3,6390.42,1232.1,6363.309201,1233.086744,0.252022255,3.2980298,0.91168904
2018/11/4,6391.873333,1232.1,6354.315964,1231.269293,0.248661056,3.156774445,0.885983558
2018/11/5,6436.965,1232.25,6385.448032,1232.677432,0.245451785,3.019325375,0.860870957
2018/11/6,6437.76,1231.6,6426.565631,1232.074962,0.242347661,2.901019203,0.838483881
2018/11/7,6538.79,1229.95,6424.471832,1231.404187,0.239364198,2.777783084,0.815415121
2018/11/8,6486.251667,1224.15,6410.498959,1230.545639,0.236663394,2.787156511,0.812168652
2018/11/9,6444.97,1211.4,6557.766172,1223.390099,0.236411655,2.739937794,0.804831181
2018/11/10,6399.033333,1211.4,6509.108175,1212.398735,0.246406258,2.672979662,0.811565719
2018/11/11,6378.268333,1211.4,6417.949262,1210.464945,0.243346747,2.617473946,0.798093835
2018/11/12,6408.53,1205.55,6390.506076,1212.148899,0.240381765,2.526280421,0.779276425
2018/11/13,6372.063333,1202.1,6408.656585,1205.242588,0.240172978,2.426398507,0.763384147
2018/11/14,6176.155,1203.25,6401.746057,1202.0463,0.238212716,2.36388504,0.750404874
2018/11/15,5756.77,1211.85,6348.158074,1203.711917,0.235531397,2.990521699,0.839262625
2018/11/16,5596.1925,1222.4,6202.919481,1211.035089,0.238809146,5.767036849,1.173550658
2018/11/17,5558.243333,1222.4,5786.78797,1223.320794,0.244943578,6.0092591,1.213230985
2018/11/18,5572.44,1222.4,5558.188236,1221.555366,0.242020405,5.79299413,1.18407043
2018/11/19,5303.9425,1221.6,5545.058972,1223.082474,0.239193879,5.554856781,1.152687183
2018/11/20,4671.97,1223,5613.870241,1221.264387,0.236471519,6.691313109,1.257897044
2018/11/21,4491.98,1226.1,5313.045768,1222.978266,0.233946974,16.62730048,1.972284623
2018/11/22,4548.7975,1227.05,4656.118735,1226.482816,0.232061096,16.71155775,1.969289821
2018/11/23,4309.3375,1223.65,4488.435617,1226.41158,0.229554055,15.66573637,1.89634736
2018/11/24,4352.98,1223.65,4559.803572,1224.510657,0.227849959,16.8050209,1.956789034
2018/11/25,3823.511667,1223.65,4321.671652,1222.799678,0.225374116,15.74990139,1.884043551
2018/11/26,3920.536667,1223.4,4330.615137,1224.386057,0.222944905,26.32254892,2.422494201
2018/11/27,3793.35,1221.2,3849.901745,1222.967085,0.220562897,24.8324084,2.340322187
2018/11/28,4103.453846,1213.25,3916.480588,1221.335368,0.218536652,23.96130012,2.288323035
2018/11/29,4263.783333,1226.25,3778.116876,1213.581777,0.220537162,27.13795984,2.44641138
2018/11/30,4278.77,1217.55,4095.903738,1225.478013,0.230304524,26.26730383,2.459568848
2018/12/1,4116.7775,1217.55,4279.284243,1218.68682,0.233119087,24.45445365,2.387634796
2018/12/2,4167.546667,1217.55,4281.630454,1216.375747,0.230585543,23.95472763,2.350236983
2018/12/3,4140.6,1230.3,4109.426358,1218.595209,0.228110098,22.45054395,2.263005915
2018/12/4,3961.493333,1240.3,4162.708254,1229.493967,0.237351054,21.0508747,2.235273428
2018/12/5,3858.349167,1235.9,4152.399755,1240.607072,0.24195276,21.12661054,2.260894009
2018/12/6,3744.98,1242.55,3970.116618,1236.196448,0.240634424,20.32860322,2.211732744
2018/12/7,3405.643333,1243.3,3845.562211,1241.724903,0.24113965,19.72615911,2.180999566
2018/12/8,3435.34,1243.3,3746.5261,1244.493869,0.2385212,24.37135005,2.41103373
2018/12/9,3453.66,1243.3,3433.278708,1242.00935,0.235947209,22.83208425,2.321027046
2018/12/10,3523.96,1245.35,3414.438456,1244.496254,0.23342403,21.39710194,2.234859674
2018/12/11,3426.19,1245.3,3435.82917,1244.487047,0.23125065,20.30424202,2.166880053
2018/12/12,3407.28,1245.75,3548.972602,1245.712649,0.228842244,19.64295044,2.12017378
2018/12/13,3406.7625,1242.75,3439.155898,1245.896047,0.226499931,18.48155334,2.045988894
2018/12/14,3278.374167,1235.35,3376.852032,1242.154732,0.224772513,17.36955464,1.975904461
2018/12/15,3242.42,1235.35,3407.448626,1236.416634,0.226020551,17.36516087,1.981131803
2018/12/16,3271.238333,1235.35,3314.540121,1234.096033,0.223727172,16.430754,1.91729135
2018/12/17,3392.405,1241.65,3225.795919,1236.600288,0.221489938,15.48565884,1.852003678
2018/12/18,3556.54,1246.3,3241.550958,1240.612642,0.221833496,15.41163646,1.849004378
2018/12/19,3808.0425,1255,3415.997439,1246.904751,0.221001577,15.96684815,1.878483063
2018/12/20,3982.850833,1259.75,3568.907365,1254.865196,0.22355326,18.20361529,2.01729461
2018/12/21,4135.19,1258.15,3769.833887,1259.349642,0.22271864,18.40844358,2.024821846
2018/12/22,3910.973333,1258.15,3983.192981,1259.042738,0.220665283,18.18551975,2.003225612
2018/12/23,4027.478333,1258.15,4167.54474,1256.98638,0.218489532,19.19872244,2.048101529
2018/12/24,3995.17,1258.15,3911.117672,1259.403465,0.216345612,18.56076864,2.003881447
2018/12/25,3813.88,1258.15,3986.221006,1257.073688,0.21423369,17.51271018,1.936959607
2018/12/26,3825.379167,1258.15,4017.078224,1258.893736,0.212145634,17.95550416,1.951712532
2018/12/27,3848.21,1268,3853.441949,1257.905544,0.210087253,16.88464949,1.883414356
2018/12/28,3743.905,1279,3783.250541,1267.642499,0.213802358,15.89128373,1.843256338
2018/12/29,3912.285833,1279,3827.5205,1279.7513,0.21878511,15.5037649,1.841736383
2018/12/30,3770.36,1279,3799.921378,1277.982454,0.216651,15.83749331,1.852352226
2018/12/31,3791.545833,1279,3897.498472,1280.132776,0.214536369,15.87089819,1.845233013
2019/1/1,3752.271667,1279,3733.111057,1277.987177,0.21248051,14.92909685,1.781050846
2019/1/2,3855.88,1282.9,3818.81481,1279.737693,0.210443611,14.13870426,1.724934775
2019/1/3,3865.7975,1290.45,3779.1652,1282.55245,0.209252088,13.74986374,1.696227489
2019/1/4,3822.626667,1279.9,3811.824443,1290.277087,0.210395372,12.93122663,1.649445433
2019/1/5,3856.62,1279.9,3860.552779,1280.653033,0.214776495,12.27619263,1.623772654
2019/1/6,3920.456667,1279.9,3870.34519,1278.800615,0.212703985,11.57455018,1.569061167
2019/1/7,4036.093333,1292.2,3838.556341,1281.154611,0.21067416,11.02883259,1.524299854
2019/1/8,4032.25,1286.45,3879.592376,1290.917472,0.217133199,10.90556228,1.538817608
2019/1/9,4034.138333,1288.6,4066.862074,1287.547743,0.216985279,10.25024086,1.4913589
2019/1/10,3812.585833,1291.9,4060.949377,1287.925537,0.215146194,9.623305072,1.438894526
2019/1/11,3646.25,1288.95,3991.813785,1292.006509,0.213664514,11.38207588,1.559469687
2019/1/12,3646.345833,1288.95,3815.065483,1289.458773,0.212160547,12.13430024,1.604499852
2019/1/13,3599.841667,1288.95,3691.205354,1287.969607,0.210153088,11.42503417,1.549518059
2019/1/14,3531.96,1292.75,3621.574478,1290.234081,0.20817944,10.90097633,1.50643923
2019/1/15,3656.785,1294.4,3569.739138,1291.383147,0.206960086,10.55506885,1.477997956
2019/1/16,3621.270833,1292.3,3572.129795,1295.583529,0.205145466,10.7286116,1.483551829
2019/1/17,3621.43,1290.7,3660.983504,1291.549596,0.20348327,10.19441461,1.440275259
2019/1/18,3632.395,1284.2,3584.787798,1290.937897,0.201738049,9.602296977,1.391814878
2019/1/19,3690.523333,1284.2,3632.934243,1284.604427,0.202218262,9.042374731,1.35223271
2019/1/20,3703.98,1284.2,3662.456383,1283.292826,0.200308828,8.659746197,1.317051104
2019/1/21,3548.4275,1279.55,3663.643499,1285.453262,0.198416604,8.152918049,1.271878262
2019/1/22,3540.02,1282.1,3687.161124,1278.258606,0.197781516,9.066903406,1.339128786
2019/1/23,3587.35,1279.8,3590.460376,1283.216311,0.196237532,8.555478397,1.295726037
2019/1/24,3566.4,1283.7,3535.889554,1279.091115,0.19468621,8.161488925,1.260527407
2019/1/25,3586.25,1293.9,3546.023065,1283.879024,0.193641883,7.730324426,1.223484605
2019/1/26,3577.79,1293.9,3590.678004,1294.16897,0.197488514,7.29407909,1.200206998
2019/1/27,3576.3,1293.9,3614.588204,1293.213901,0.195606164,6.881475396,1.160197829
2019/1/28,3554.5,1302.15,3542.895112,1294.901628,0.193744273,6.48249011,1.12068967
2019/1/29,3448.58,1307.55,3564.255475,1300.952956,0.195521343,6.147468151,1.096339923
2019/1/30,3421.6,1310.7,3594.997451,1308.639093,0.195158989,6.5574567,1.131258865
2019/1/31,3470,1323.25,3447.943707,1309.877155,0.193778352,6.247257658,1.100265102
2019/2/1,3444.81,1318.7,3382.370721,1323.530384,0.200079264,6.014676089,1.097001353
2019/2/2,3475.33,1318.7,3485.04337,1318.998765,0.199363567,5.730481871,1.068854203
2019/2/3,3506.22,1318.7,3478.73296,1317.93006,0.197490367,5.447356285,1.03720798
2019/2/4,3456.02,1312.15,3444.126843,1319.795064,0.195625221,5.181554988,1.006798311
2019/2/5,3452.35,1314.2,3486.153078,1311.011712,0.196146287,5.089716037,0.999164101
2019/2/6,3467.34,1312.4,3498.500618,1315.194583,0.194486776,4.807531549,0.966954658
2019/2/7,3405.7,1310,3452.805756,1311.739124,0.192845365,4.543884617,0.936091389
2019/2/8,3394.76,1314.85,3425.343113,1310.259843,0.191343261,4.598182376,0.937993182
2019/2/9,3661.08,1314.85,3427.367408,1315.001432,0.190687937,4.360121101,0.911823722
2019/2/10,3664.38,1314.85,3425.773771,1314.305144,0.188857168,8.614879774,1.275531966
2019/2/11,3686.29,1306.4,3612.702885,1315.696678,0.187001978,8.138314407,1.233645369
2019/2/12,3629.47,1310,3660.272632,1305.509806,0.189178647,7.710584779,1.207757424
2019/2/13,3632.42,1312.8,3734.205022,1310.78764,0.18799614,7.501719331,1.187558116
2019/2/14,3614.5,1311.45,3616.105905,1312.211669,0.186535397,7.107728154,1.151452516
2019/2/15,3600.31,1316.55,3590.870269,1311.750336,0.184813308,6.769746519,1.11854336
2019/2/16,3608.2,1316.55,3646.886185,1316.553762,0.184318378,6.445120394,1.089933088
2019/2/17,3619.55,1316.55,3627.142446,1316.230278,0.182461886,6.119249723,1.056659759
2019/2/18,3670.74,1325.5,3564.639277,1317.135863,0.180588217,5.814135282,1.024677667
