Unnamed: 0,Date,Bitcoin,Gold,rt_bitcoin,rt_gold,sigma_bitcoin,sigma_gold
595,2018-04-29,9334.281667,1321.5,0.04443981599999999,0.0,0.8964612120000001,0.09370628800000001
596,2018-04-30,9259.57,1313.2,-0.008036212,-0.006300548,0.896253325,0.09362737800000001
597,2018-05-01,9239.55,1307.1,-0.002164428,-0.004655964,0.895555155,0.093638222
598,2018-05-02,9221.426,1304.2,-0.001963494,-0.0022211170000000003,0.894820053,0.093608219
599,2018-05-03,9639.268333,1315.05,0.044315517,0.008284861999999999,0.894085857,0.093540678
600,2018-05-04,9753.35,1309.4,0.011765609,-0.004305671,0.893878762,0.093617756
601,2018-05-05,9803.306667,1309.4,0.0051089279999999996,0.0,0.893151163,0.09358095699999999
602,2018-05-06,9630.136277,1309.4,-0.017822367,0.0,0.8924078940000001,0.09350294099999999
603,2018-05-07,9631.44,1309.4,0.00013537,0.0,0.891836737,0.09342512
604,2018-05-08,9228.608333,1306.6,-0.042724487,-0.002140674,0.8911035209999999,0.093347493
605,2018-05-09,9322.041667,1313.85,0.010073407,0.005533415,0.891121982,0.093280124
606,2018-05-10,9310.37,1318.8,-0.001252835,0.003760474,0.8903958740000001,0.093271828
607,2018-05-11,8468.788,1324.35,-0.094741428,0.004199540999999999,0.8896719820000001,0.093226482
608,2018-05-12,8484.346667,1324.35,0.0018354920000000002,0.0,0.892255516,0.093188959
609,2018-05-13,8463.52,1324.35,-0.002457734,0.0,0.891523486,0.093112166
610,2018-05-14,8652.038333,1319.85,0.022029776,-0.003403679,0.8908065279999999,0.09303556199999999
611,2018-05-15,8511.458,1295.0,-0.016381683,-0.019007398999999998,0.890181772,0.09298488099999999
612,2018-05-16,8471.06,1291.25,-0.0047576070000000005,-0.002899954,0.889596536,0.093706606
613,2018-05-17,8106.118332999999,1289.5,-0.044036522,-0.001356195,0.8888967759999999,0.09364791300000001
614,2018-05-18,8240.055,1288.3,0.016387892,-0.000931027,0.888951735,0.09357516800000001
615,2018-05-19,8239.08,1288.3,-0.000118331,0.0,0.8882773070000001,0.09350053800000001
616,2018-05-20,8507.406667,1288.3,0.032048468999999996,0.0,0.887561068,0.09342437099999999
617,2018-05-21,8385.556187,1288.35,-0.014426432,3.8799999999999994e-05,0.887099066,0.09334839
618,2018-05-22,8396.63,1293.05,0.001319711,0.0036414390000000002,0.886495976,0.093272605
619,2018-05-23,7555.74,1289.0,-0.10552289599999999,-0.003137045,0.885781237,0.093226714
620,2018-05-24,7566.193333,1304.85,0.001382539,0.012221368,0.8890608040000001,0.09317222800000001
621,2018-05-25,7576.78,1303.5,0.001398229,-0.001035137,0.888345846,0.093424762
622,2018-05-26,7342.908332999999,1303.5,-0.031353312,0.0,0.8876325829999999,0.09335161
623,2018-05-27,7361.831667,1303.5,0.002573775,0.0,0.8873319479999999,0.093276419
624,2018-05-28,7344.56,1303.5,-0.0023488660000000002,0.0,0.886620154,0.093201409
625,2018-05-29,7459.876667,1295.5,0.015578978,-0.0061562330000000005,0.88592256,0.09312658
626,2018-05-30,7385.395,1300.7,-0.01003448,0.00400586,0.885258067,0.093133319
627,2018-05-31,7386.72,1305.35,0.000179392,0.003568623,0.884615239,0.093094102
628,2018-06-01,7535.146667,1294.6,0.019894503,-0.008269437,0.88391419,0.093047675
629,2018-06-02,7645.146667,1294.6,0.014492727,0.0,0.8832937609999999,0.093120069
630,2018-06-03,7637.14,1294.6,-0.0010478360000000001,0.0,0.882627706,0.09304590199999999
631,2018-06-04,7500.273333,1295.45,-0.018083723,0.000656358,0.8819352309999999,0.09297191199999999
632,2018-06-05,7615.7221420000005,1292.05,0.015275348999999999,-0.002628021,0.88139555,0.092899127
633,2018-06-06,7619.43,1300.1,0.00048675,0.00621108,0.880740027,0.09283992199999999
634,2018-06-07,7676.271667,1297.25,0.007432406,-0.002194545,0.880048006,0.092850235
635,2018-06-08,7620.153333,1298.25,-0.007337476999999999,0.000770564,0.879357646,0.092786905
636,2018-06-09,7615.54,1298.25,-0.000605595,0.0,0.878706633,0.09271508199999999
637,2018-06-10,6776.888333,1298.25,-0.11667284800000001,0.0,0.878022298,0.09264205199999999
638,2018-06-11,6875.678333,1299.6,0.014472256999999999,0.001039321,0.882062701,0.09256919300000001
639,2018-06-12,6879.31,1298.65,0.000528051,-0.0007312610000000001,0.881408451,0.09249895300000001
640,2018-06-13,6315.7,1296.15,-0.085479759,-0.001926931,0.880721888,0.092427483
641,2018-06-14,6647.013333,1302.75,0.051129034000000004,0.005079083,0.882606023,0.092362795
642,2018-06-15,6637.41,1285.25,-0.001445804,-0.013524163,0.882644622,0.092346273
643,2018-06-16,6509.426667,1285.25,-0.019470444,0.0,0.881965428,0.092660934
644,2018-06-17,6464.411667,1285.25,-0.006939376999999999,0.0,0.881451705,0.092588744
645,2018-06-18,6445.79,1281.55,-0.0028848009999999998,-0.0028829690000000004,0.8808030840000001,0.09251672300000001
646,2018-06-19,6737.0,1276.15,0.044187517,-0.00422255,0.880133651,0.09246186199999999
647,2018-06-20,6714.718333,1274.2,-0.003312839,-0.0015292020000000001,0.8799798409999999,0.092426884
648,2018-06-21,6760.83,1266.15,0.00684378,-0.006337731,0.879315208,0.092359884
649,2018-06-22,6332.573333,1269.15,-0.06543898,0.002366585,0.8786396809999999,0.092371479
650,2018-06-23,6141.605833,1269.15,-0.030620439,0.0,0.8794888590000001,0.09231266
651,2018-06-24,6170.46,1269.15,0.004687145,0.0,0.879184911,0.092241523
652,2018-06-25,6211.4475,1268.7,0.006620571,-0.000354631,0.87850983,0.092170549
653,2018-06-26,6218.595,1260.3,0.0011500360000000001,-0.006642966,0.877838928,0.092099906
654,2018-06-27,6097.46,1254.6,-0.019671706,-0.004532991,0.877168306,0.09211989699999999
655,2018-06-28,6107.896154,1251.55,0.001710095,-0.002434014,0.87666841,0.092090898
656,2018-06-29,5908.7025,1250.45,-0.033156121000000004,-0.000879297,0.875999944,0.092032019
657,2018-06-30,6223.28,1250.45,0.051870835,0.0,0.8757579120000001,0.09196305099999999
658,2018-07-01,6374.754167,1250.45,0.024048429,0.0,0.875834655,0.091892946
659,2018-07-02,6466.069167000001,1247.8,0.014222848,-0.002121486,0.8753024620000001,0.09182300199999999
660,2018-07-03,6626.44,1251.75,0.02449933,0.003160572,0.8746742270000001,0.091761821
661,2018-07-04,6593.289167,1255.65,-0.005015368,0.003110795,0.874149993,0.09171417800000001
662,2018-07-05,6603.376667,1255.5,0.001528796,-0.00011946700000000001,0.8735118270000001,0.091665922
663,2018-07-06,6555.51,1255.35,-0.007275217,-0.000119481,0.8728531359999999,0.09159656
664,2018-07-07,6594.281667,1255.35,0.005896942,0.0,0.87223165,0.091527355
665,2018-07-08,6753.559167,1255.35,0.023866791000000002,0.0,0.8715763390000001,0.091458317
666,2018-07-09,6724.04,1262.05,-0.004380485999999999,0.005322965,0.87105062,0.09138943599999999
667,2018-07-10,6510.791667,1254.0,-0.032228108,-0.006398941,0.870416361,0.09138117
668,2018-07-11,6377.363333,1251.4,-0.020706315,-0.0020755179999999997,0.87016607,0.091395299
669,2018-07-12,6403.18,1245.9,0.004040001,-0.004404764,0.8696985620000001,0.091334968
670,2018-07-13,6244.3575,1241.7,-0.025116486,-0.0033767520000000002,0.869048418,0.091305076
671,2018-07-14,6241.0,1241.7,-0.00053783,0.0,0.8686557309999999,0.091259054
672,2018-07-15,6248.84,1241.7,0.001255421,0.0,0.8680131520000001,0.09119094400000001
673,2018-07-16,6514.3908329999995,1241.1,0.041617857,-0.000483325,0.86736855,0.091122986
674,2018-07-17,6869.910833,1232.8,0.053137422999999996,-0.006710078,0.8671793959999999,0.091055469
675,2018-07-18,7321.62,1224.5,0.063680488,-0.006755408,0.86730471,0.091077611
676,2018-07-19,7396.401667,1217.55,0.010162006,-0.005691955,0.86778725,0.09110064699999999
677,2018-07-20,7428.045,1228.75,0.004269081,0.00915675,0.867158348,0.09109676800000001
678,2018-07-21,7334.99,1228.75,-0.012606653,0.0,0.866517785,0.09120532099999999
679,2018-07-22,7451.289167,1228.75,0.015731012,0.0,0.8659606440000001,0.09113796199999999
680,2018-07-23,7689.884167,1224.95,0.031518661,-0.003097366,0.865368115,0.09107075099999999
681,2018-07-24,7715.1,1228.35,0.003273727,0.0027717790000000003,0.864972198,0.091021826
682,2018-07-25,8251.165,1231.5,0.067174955,0.0025611329999999997,0.864336944,0.090971824
683,2018-07-26,8187.324167,1228.25,-0.007767278000000001,-0.0026425470000000003,0.864948885,0.090919515
684,2018-07-27,7939.81,1223.95,-0.030697778999999998,-0.003507058,0.8643566579999999,0.090865888
685,2018-07-28,8182.251667,1223.95,0.030078032,0.0,0.8640909440000001,0.090822745
686,2018-07-29,8206.341667,1223.95,0.002939852,0.0,0.86367404,0.090756357
687,2018-07-30,8220.91,1223.8,0.001773679,-0.000122562,0.863044516,0.090690115
688,2018-07-31,7916.800833,1220.95,-0.03769372,-0.002331528,0.86241737,0.09062399
689,2018-08-01,7570.869167,1219.0,-0.044679311,-0.001598394,0.86231821,0.09056794300000001
690,2018-08-02,7607.7,1215.45,0.004853014,-0.0029164720000000002,0.86241012,0.090506525
691,2018-08-03,7394.499167,1216.3,-0.028424524,0.000699085,0.8617854220000001,0.09045660300000001
692,2018-08-04,7247.769167,1216.3,-0.020042648,0.0,0.8614761190000001,0.0903924
693,2018-08-05,7011.28,1216.3,-0.03317344,0.0,0.861024107,0.090327
694,2018-08-06,6988.079167,1209.65,-0.0033145590000000003,-0.005482402,0.8608146040000001,0.09026174199999999
695,2018-08-07,6993.513333,1212.35,0.0007773319999999999,0.002229563,0.8602083359999999,0.09025439099999999
696,2018-08-08,6718.23,1209.55,-0.040158326,-0.002312235,0.859591489,0.090200541
697,2018-08-09,6396.7725,1214.35,-0.049031161,0.003960565,0.859553962,0.09014521199999999
698,2018-08-10,6396.494667,1214.4,-4.34e-05,4.1200000000000005e-05,0.859774006,0.090114012
699,2018-08-11,6138.96,1214.4,-0.041094785,0.0,0.8591613790000001,0.09004939999999999
700,2018-08-12,6311.131667000001,1214.4,0.027659659,0.0,0.859145829,0.08998490199999999
701,2018-08-13,6347.07,1200.35,0.0056782840000000005,-0.011636947,0.8587122779999999,0.089920543
702,2018-08-14,6252.13,1197.0,-0.015071083,-0.0027947540000000004,0.8581012729999999,0.090121038
703,2018-08-15,6362.676923,1182.0,0.017526983,-0.012610508000000001,0.857592149,0.090070775
704,2018-08-16,6342.629231,1180.4,-0.0031558009999999997,-0.001354555,0.8570433479999999,0.090315533
705,2018-08-17,6312.75,1178.4,-0.00472199,-0.0016957779999999998,0.8564470479999999,0.090254095
706,2018-08-18,6436.720832999999,1178.4,0.019447825,0.0,0.855858833,0.09019462199999999
707,2018-08-19,6404.063333,1178.4,-0.005086538,0.0,0.855331347,0.090130686
708,2018-08-20,6486.58,1184.35,0.012802743,0.005036515,0.854747473,0.090066886
709,2018-08-21,6401.2461539999995,1190.95,-0.013242743999999999,0.005557207,0.85417087,0.09005665800000001
710,2018-08-22,6575.229167,1196.65,0.026816748999999997,0.004774678,0.853650763,0.09005751699999999
711,2018-08-23,6354.57,1192.35,-0.034135193,-0.003599836,0.853216002,0.09004179699999999
712,2018-08-24,6543.645714,1197.7,0.02932022,0.004476901,0.8530373659999999,0.090001896
713,2018-08-25,6719.429231,1197.7,0.026508756,0.0,0.8526419359999999,0.089980658
714,2018-08-26,6738.27,1197.7,0.0028,0.0,0.852205353,0.08991748599999999
715,2018-08-27,6719.266154000001,1197.7,-0.00282427,0.0,0.851608447,0.089854448
716,2018-08-28,7000.04,1212.25,0.040936917999999996,0.012075086,0.8510240640000001,0.089791541
717,2018-08-29,7078.19,1204.2,0.011102362,-0.006662691,0.8508528759999999,0.090020923
718,2018-08-30,6932.6625,1197.3,-0.020774287,-0.005746424,0.850277168,0.090041525
719,2018-08-31,6981.946154,1202.45,0.007083758000000001,0.00429212,0.849859227,0.090040149
720,2018-09-01,7018.78,1202.45,0.005261717,0.0,0.849272172,0.09001568800000001
721,2018-09-02,7247.935385,1202.45,0.03212724,0.0,0.8486832740000001,0.089953104
722,2018-09-03,7260.9492310000005,1200.05,0.001793915,-0.001997919,0.848341103,0.08989065
723,2018-09-04,7265.08,1190.85,0.00056874,-0.007695885,0.847754175,0.089835039
724,2018-09-05,7113.069231,1196.7,-0.02114548,0.004900430999999999,0.847170082,0.08988366099999999
725,2018-09-06,6433.271667,1205.15,-0.100450607,0.007036272,0.846763877,0.089870832
726,2018-09-07,6501.19,1198.9,0.010502015,-0.005199571,0.8493752309999999,0.089908355
727,2018-09-08,6366.1075,1198.9,-0.020997022,0.0,0.848805748,0.08989595199999999
728,2018-09-09,6286.425833,1198.9,-0.012595536000000001,0.0,0.8483952090000001,0.089834055
729,2018-09-10,6240.98,1196.6,-0.007255458,-0.001920268,0.847885948,0.08977228599999999
730,2018-09-11,6296.320833,1189.85,0.008828247,-0.005656953,0.8473363000000002,0.089716735
731,2018-09-12,6273.1375,1195.6,-0.00368884,0.004820903,0.846765208,0.08971377
732,2018-09-13,6326.04,1209.8,0.00839782,0.011806905,0.846199677,0.089699738
733,2018-09-14,6499.0625,1201.95,0.026983487999999996,-0.006509819,0.845629558,0.08991203199999999
734,2018-09-15,6518.655,1201.95,0.0030101309999999997,0.0,0.8452194359999999,0.089928581
735,2018-09-16,6522.39,1201.95,0.0005728069999999999,0.0,0.844643488,0.089867251
736,2018-09-17,6400.6008329999995,1201.9,-0.018849007,-4.16e-05,0.8440707279999999,0.089806046
737,2018-09-18,6296.631667000001,1200.2,-0.016377032,-0.0014154279999999998,0.843639745,0.089744948
738,2018-09-19,6342.39,1203.3,0.007240835,0.002579573,0.8431791999999999,0.089687099
739,2018-09-20,6418.562667,1208.35,0.01193854,0.00418801,0.8426126820000001,0.089640256
740,2018-09-21,6669.990833,1198.7,0.038424277,-0.008018156,0.842065043,0.089614987
741,2018-09-22,6756.12,1198.7,0.012830275,0.0,0.8418598840000001,0.08967273199999999
742,2018-09-23,6710.445,1198.7,-0.006783493000000001,0.0,0.841318735,0.089612156
743,2018-09-24,6639.304167,1202.75,-0.010658104,0.003372965,0.8407808259999999,0.08955170300000001
744,2018-09-25,6583.45,1201.9,-0.00844824,-0.0007069639999999999,0.840270915,0.089514649
745,2018-09-26,6468.631667000001,1194.25,-0.017594327,-0.006385265,0.839745495,0.08945502
746,2018-09-27,6535.476667,1185.4,0.010280688,-0.007438103000000001,0.839307371,0.08946886400000001
747,2018-09-28,6686.08,1187.25,0.022782467999999997,0.0015594379999999998,0.8387594970000001,0.089509384
748,2018-09-29,6550.474167,1187.25,-0.020490314,0.0,0.838310082,0.089454874
749,2018-09-30,6593.135,1187.25,0.006491517,0.0,0.8379124090000001,0.089395018
750,2018-10-01,6611.02,1189.35,0.0027089970000000003,0.001767231,0.837356124,0.08933528199999999
751,2018-10-02,6562.641667,1204.7,-0.007344739,0.012823633999999999,0.836797757,0.089282515
752,2018-10-03,6470.4025,1201.2,-0.014154898,-0.0029095159999999996,0.8362724,0.08953860599999999
753,2018-10-04,6483.73,1203.45,0.002057645,0.001871375,0.835802863,0.08949347699999999
754,2018-10-05,6568.549167,1203.8,0.012997018999999999,0.000290788,0.8352480179999999,0.089441448
755,2018-10-06,6581.486667,1203.8,0.0019676760000000002,0.0,0.8347222670000001,0.089382365
756,2018-10-07,6573.62,1203.8,-0.001195987,0.0,0.834169673,0.089323103
757,2018-10-08,6618.5676920000005,1186.95,0.006814316,-0.014096228,0.8336231820000001,0.089263959
758,2018-10-09,6621.7116670000005,1185.55,0.000474911,-0.00118019,0.8330763440000001,0.08956829699999999
759,2018-10-10,6626.85,1188.6,0.000775682,0.002569342,0.8325286609999999,0.089511108
760,2018-10-11,6248.635833,1205.55,-0.058766405,0.01415975,0.8319816240000001,0.08946573
761,2018-10-12,6260.530833,1219.75,0.001901806,0.011710025,0.8325378259999999,0.089785296
762,2018-10-13,6247.0,1219.75,-0.002163631,0.0,0.831991012,0.089984255
763,2018-10-14,6299.3991670000005,1219.75,0.00835291,0.0,0.83145267,0.089925135
764,2018-10-15,6452.571667,1229.95,0.024024501,0.008327598,0.830915796,0.089866131
765,2018-10-16,6599.17,1230.7,0.022465124,0.000609595,0.8304984320000001,0.089937806
766,2018-10-17,6596.276154,1229.05,-0.000438613,-0.0013415999999999999,0.83006355,0.08987984199999999
767,2018-10-18,6568.040769,1223.0,-0.004289691,-0.004934657,0.829525115,0.089823919
768,2018-10-19,6509.61,1227.85,-0.008936033000000001,0.003957815999999999,0.8289997459999999,0.089808073
769,2018-10-20,6488.825833,1227.85,-0.003197952,0.0,0.8285011459999999,0.08977966400000001
770,2018-10-21,6531.601667,1227.85,0.006570596999999999,0.0,0.827973473,0.089721212
771,2018-10-22,6504.78,1222.3,-0.0041148999999999995,-0.004530343,0.8274392070000001,0.089662875
772,2018-10-23,6481.4259999999995,1235.95,-0.003596743,0.011105575,0.82691711,0.08964044800000001
773,2018-10-24,6508.31,1230.55,0.004139274,-0.004378681,0.8263939570000001,0.089810949
774,2018-10-25,6489.77,1230.8,-0.002852731,0.000203141,0.825859597,0.089786164
775,2018-10-26,6473.753333,1233.85,-0.002471037,0.002474998,0.825335811,0.08972823
776,2018-10-27,6465.9175,1233.85,-0.001211133,0.0,0.824811782,0.08968222099999999
777,2018-10-28,6457.21,1233.85,-0.001347584,0.0,0.82428526,0.089624358
778,2018-10-29,6382.668333,1230.8,-0.011611092,-0.002474998,0.823760079,0.08956660699999999
779,2018-10-30,6309.452857,1225.4,-0.011537282,-0.004397043,0.8232913209999999,0.08951923199999999
780,2018-10-31,6301.61,1214.95,-0.001243806,-0.008564398,0.8228227340000001,0.089495146
781,2018-11-01,6342.280833,1231.15,0.0064332999999999994,0.013245768,0.822300162,0.08956699800000001
782,2018-11-02,6387.674167,1232.1,0.007131765,0.0007713389999999999,0.821776968,0.08983053199999999
783,2018-11-03,6390.42,1232.1,0.000429772,0.0,0.821256282,0.08977434699999999
784,2018-11-04,6391.873333,1232.1,0.000227398,0.0,0.8207335240000001,0.08971694300000001
785,2018-11-05,6436.965,1232.25,0.007029764,0.000121736,0.820212065,0.08965965
786,2018-11-06,6437.76,1231.6,0.000123498,-0.00052763,0.819694142,0.08960253300000001
787,2018-11-07,6538.79,1229.95,0.01557148,-0.001340619,0.819174842,0.08954578199999999
788,2018-11-08,6486.251667,1224.15,-0.008067324,-0.004726793,0.818699156,0.08949158800000001
789,2018-11-09,6444.97,1211.4,-0.006384826999999999,-0.01047001,0.8182140529999999,0.089473075
790,2018-11-10,6399.033332999999,1211.4,-0.007153044,0.0,0.81772011,0.089608135
791,2018-11-11,6378.268333,1211.4,-0.003250298,0.0,0.817231279,0.089551354
792,2018-11-12,6408.53,1205.55,0.004733276,-0.0048408209999999995,0.8167253720000001,0.08949468099999999
793,2018-11-13,6372.063333,1202.1,-0.005706584000000001,-0.0028658670000000002,0.8162105070000001,0.089477844
794,2018-11-14,6176.155,1203.25,-0.031227422,0.000956202,0.815716786,0.089434745
795,2018-11-15,5756.77,1211.85,-0.070319356,0.007121888000000001,0.815531453,0.089380402
796,2018-11-16,5596.1925,1222.4,-0.028290098,0.008668022,0.816524613,0.089417132
797,2018-11-17,5558.243332999999,1222.4,-0.006804345,0.0,0.8162826870000001,0.089497323
798,2018-11-18,5572.44,1222.4,0.0025509079999999997,0.0,0.815796058,0.08944110599999999
799,2018-11-19,5303.9425,1221.6,-0.049382607,-0.000654665,0.815284758,0.089384995
800,2018-11-20,4671.97,1223.0,-0.126869588,0.001145382,0.815534852,0.089329514
801,2018-11-21,4491.98,1226.1,-0.03928724,0.002531544,0.819703255,0.08927633800000001
802,2018-11-22,4548.7975,1227.05,0.012569328000000001,0.0007745139999999999,0.81967675,0.08923272900000001
803,2018-11-23,4309.3375,1223.65,-0.054078732000000004,-0.002774719,0.819193891,0.08917834699999999
804,2018-11-24,4352.98,1223.65,0.010076488,0.0,0.819570053,0.08913537099999999
805,2018-11-25,3823.511667,1223.65,-0.12969138300000002,0.0,0.819076488,0.089079869
806,2018-11-26,3920.5366670000003,1223.4,0.025059263999999998,-0.00020432799999999999,0.823381115,0.089024471
807,2018-11-27,3793.35,1221.2,-0.032979016,-0.001799886,0.8230130959999999,0.08896917900000001
808,2018-11-28,4103.453846,1213.25,0.078579487,-0.006531273000000001,0.822844378,0.088919052
809,2018-11-29,4263.783332999999,1226.25,0.038327852,0.010658023,0.823932239,0.088936479
810,2018-11-30,4278.77,1217.55,0.0035087129999999997,-0.0071200890000000005,0.823777297,0.08908432599999999
811,2018-12-01,4116.7775,1217.55,-0.038594888,0.0,0.823268986,0.08911543
812,2018-12-02,4167.5466670000005,1217.55,0.012256836,0.0,0.823219742,0.08906042199999999
813,2018-12-03,4140.6,1230.3,-0.006486829,0.010417399,0.8227395740000001,0.08900551599999999
814,2018-12-04,3961.493333,1240.3,-0.044219645999999994,0.008095244,0.822254675,0.089143352
815,2018-12-05,3858.3491670000003,1235.9,-0.026381643,-0.003553836,0.8223396959999999,0.089204869
816,2018-12-06,3744.98,1242.55,-0.029823139,0.00536627,0.8220584470000001,0.089170973
817,2018-12-07,3405.643333,1243.3,-0.09498241699999999,0.000603415,0.821834008,0.089167726
818,2018-12-08,3435.34,1243.3,0.008682042,0.0,0.8238922670000001,0.089113876
819,2018-12-09,3453.66,1243.3,0.005318636,0.0,0.82340031,0.089059333
820,2018-12-10,3523.96,1245.35,0.020150819,0.00164748,0.8229002940000001,0.089004889
821,2018-12-11,3426.19,1245.3,-0.028136501,-4.02e-05,0.8224865240000001,0.088955674
822,2018-12-12,3407.28,1245.75,-0.005534538,0.00036129300000000005,0.8222325840000001,0.08890141800000001
823,2018-12-13,3406.7625,1242.75,-0.00015189200000000002,-0.002411092,0.821747922,0.088847588
824,2018-12-14,3278.3741670000004,1235.35,-0.038414807999999995,-0.005972335,0.821249859,0.08880294
825,2018-12-15,3242.42,1235.35,-0.011027654,0.0,0.821192893,0.088808825
826,2018-12-16,3271.238333,1235.35,0.008848644000000001,0.0,0.820740847,0.088754932
827,2018-12-17,3392.405,1241.65,0.036370501,0.00508681,0.8202565009999999,0.088701137
828,2018-12-18,3556.54,1246.3,0.047249053,0.003738022,0.8200778470000001,0.08869337699999999
829,2018-12-19,3808.0425,1255.0,0.068327115,0.006956411,0.8201310620000001,0.088664736
830,2018-12-20,3982.850833,1259.75,0.044882575,0.003777716,0.8208118959999999,0.08869590699999999
831,2018-12-21,4135.19,1258.15,0.037535424,-0.001270901,0.820805241,0.088667681
832,2018-12-22,3910.973333,1258.15,-0.055746999000000005,0.0,0.820644368,0.088616758
833,2018-12-23,4027.478333,1258.15,0.029354178999999998,0.0,0.82104994,0.088563429
834,2018-12-24,3995.17,1258.15,-0.008054325,0.0,0.820753463,0.088510196
835,2018-12-25,3813.88,1258.15,-0.046439087999999996,0.0,0.8202894959999999,0.08845706
836,2018-12-26,3825.379167,1258.15,0.003010547,0.0,0.8204286140000001,0.088404018
837,2018-12-27,3848.21,1268.0,0.0059505140000000005,0.007798468,0.819937968,0.088351073
838,2018-12-28,3743.905,1279.0,-0.027478921,0.008637667,0.819451811,0.08840348
839,2018-12-29,3912.285833,1279.0,0.043992631,0.0,0.819196266,0.08847907199999999
840,2018-12-30,3770.36,1279.0,-0.036951328,0.0,0.819172626,0.088426268
841,2018-12-31,3791.5458329999997,1279.0,0.00560332,0.0,0.8190908640000001,0.08837355699999999
842,2019-01-01,3752.271667,1279.0,-0.010412373,0.0,0.8186069140000001,0.088320941
843,2019-01-02,3855.88,1282.9,0.027237821000000002,0.003044618,0.818162403,0.088268419
844,2019-01-03,3865.7975,1290.45,0.002568744,0.0058678540000000005,0.817843648,0.08823212400000001
845,2019-01-04,3822.626667,1279.9,-0.011230203999999999,-0.008209045,0.817359044,0.088238806
846,2019-01-05,3856.62,1279.9,0.008853357,0.0,0.816922623,0.08829953199999999
847,2019-01-06,3920.4566670000004,1279.9,0.016416991000000002,0.0,0.816451535,0.088247271
848,2019-01-07,4036.093333,1292.2,0.029069084,0.009564241999999999,0.8160230740000001,0.08819510300000001
849,2019-01-08,4032.25,1286.45,-0.000952695,-0.004459705,0.815732454,0.08829839800000001
850,2019-01-09,4034.138333,1288.6,0.000468198,0.001669871,0.815254528,0.08827932599999999
851,2019-01-10,3812.5858329999996,1291.9,-0.056485075,0.002557645,0.814775615,0.088232201
852,2019-01-11,3646.25,1288.95,-0.044608413,-0.00228607,0.815202113,0.088191547
853,2019-01-12,3646.345833,1288.95,2.6300000000000002e-05,0.0,0.815296991,0.08814826
854,2019-01-13,3599.841667,1288.95,-0.012835661000000002,0.0,0.814820051,0.088096516
855,2019-01-14,3531.96,1292.75,-0.019036905,0.0029437990000000004,0.814401096,0.088044864
856,2019-01-15,3656.785,1294.4,0.034731387999999995,0.001275535,0.81404121,0.088008129
857,2019-01-16,3621.270833,1292.3,-0.009759323,-0.001623691,0.813845453,0.08795949300000001
858,2019-01-17,3621.43,1290.7,4.4e-05,-0.00123887,0.813407071,0.087912364
859,2019-01-18,3632.395,1284.2,0.003023235,-0.00504875,0.812933975,0.087863505
860,2019-01-19,3690.5233329999996,1284.2,0.015876062,0.0,0.812460897,0.08785434800000001
861,2019-01-20,3703.98,1284.2,0.003639645,0.0,0.812038279,0.08780319800000001
862,2019-01-21,3548.4275,1279.55,-0.04290337,-0.003627503,0.8115672190000001,0.087752137
863,2019-01-22,3540.02,1282.1,-0.002372171,0.001990905,0.8116235159999999,0.08772265900000001
864,2019-01-23,3587.35,1279.8,0.013281392,-0.001795543,0.8111581659999999,0.08767863
865,2019-01-24,3566.4,1283.7,-0.005857085,0.003042717,0.810721653,0.08763295900000001
866,2019-01-25,3586.25,1293.9,0.005550405,0.00791438,0.810269056,0.087598033
867,2019-01-26,3577.79,1293.9,-0.002361797,0.0,0.8098043429999999,0.087652375
868,2019-01-27,3576.3,1293.9,-0.000416545,0.0,0.809342184,0.087601754
869,2019-01-28,3554.5,1302.15,-0.00611434,0.006355831,0.808877376,0.08755122
870,2019-01-29,3448.58,1307.55,-0.030251853999999998,0.004138413,0.808428976,0.087568257
871,2019-01-30,3421.6,1310.7,-0.007854274,0.002406188,0.8082340029999999,0.087546465
872,2019-01-31,3470.0,1323.25,0.014046316000000001,0.009529486,0.807794892,0.087505827
873,2019-02-01,3444.81,1318.7,-0.007285843,-0.003444429,0.807369425,0.087605871
874,2019-02-02,3475.33,1318.7,0.008820688,0.0,0.8069290490000001,0.087575166
875,2019-02-03,3506.22,1318.7,0.008849095999999999,0.0,0.806479464,0.08752499400000001
876,2019-02-04,3456.02,1312.15,-0.014420896,-0.00497939,0.8060307290000001,0.087474908
877,2019-02-05,3452.35,1314.2,-0.0010624789999999999,0.0015611020000000002,0.805639973,0.08746560800000001
878,2019-02-06,3467.34,1312.4,0.0043325709999999995,-0.0013705929999999998,0.805182878,0.087419731
879,2019-02-07,3405.7,1310.0,-0.017937231,-0.001830385,0.8047256759999999,0.08737292199999999
880,2019-02-08,3394.76,1314.85,-0.003217432,0.003695453,0.804369827,0.08732858800000001
881,2019-02-09,3661.08,1314.85,0.07552512,0.0,0.803919504,0.08730145199999999
882,2019-02-10,3664.38,1314.85,0.000900967,0.0,0.804856874,0.087251835
883,2019-02-11,3686.29,1306.4,0.005961379,-0.006447328,0.804400793,0.087202302
884,2019-02-12,3629.47,1310.0,-0.0155339,0.002751875,0.803949182,0.08722071
885,2019-02-13,3632.42,1312.8,0.0008124610000000001,0.002135124,0.803573353,0.08718383
886,2019-02-14,3614.5,1311.45,-0.004945559,-0.001028865,0.8031195859999999,0.08714204
887,2019-02-15,3600.31,1316.55,-0.003933580999999999,0.0038812829999999997,0.802678569,0.08709448800000001
